"ListingKey","ListingNumber","ListingCreationDate","CreditGrade","Term","LoanStatus","ClosedDate","BorrowerAPR","BorrowerRate","LenderYield","EstimatedEffectiveYield","EstimatedLoss","EstimatedReturn","ProsperRating (numeric)","ProsperRating (Alpha)","ProsperScore","ListingCategory (numeric)","BorrowerState","Occupation","EmploymentStatus","EmploymentStatusDuration","IsBorrowerHomeowner","CurrentlyInGroup","GroupKey","DateCreditPulled","CreditScoreRangeLower","CreditScoreRangeUpper","FirstRecordedCreditLine","CurrentCreditLines","OpenCreditLines","TotalCreditLinespast7years","OpenRevolvingAccounts","OpenRevolvingMonthlyPayment","InquiriesLast6Months","TotalInquiries","CurrentDelinquencies","AmountDelinquent","DelinquenciesLast7Years","PublicRecordsLast10Years","PublicRecordsLast12Months","RevolvingCreditBalance","BankcardUtilization","AvailableBankcardCredit","TotalTrades","TradesNeverDelinquent (percentage)","TradesOpenedLast6Months","DebtToIncomeRatio","IncomeRange","IncomeVerifiable","StatedMonthlyIncome","LoanKey","TotalProsperLoans","TotalProsperPaymentsBilled","OnTimeProsperPayments","ProsperPaymentsLessThanOneMonthLate","ProsperPaymentsOneMonthPlusLate","ProsperPrincipalBorrowed","ProsperPrincipalOutstanding","ScorexChangeAtTimeOfListing","LoanCurrentDaysDelinquent","LoanFirstDefaultedCycleNumber","LoanMonthsSinceOrigination","LoanNumber","LoanOriginalAmount","LoanOriginationDate","LoanOriginationQuarter","MemberKey","MonthlyLoanPayment","LP_CustomerPayments","LP_CustomerPrincipalPayments","LP_InterestandFees","LP_ServiceFees","LP_CollectionFees","LP_GrossPrincipalLoss","LP_NetPrincipalLoss","LP_NonPrincipalRecoverypayments","PercentFunded","Recommendations","InvestmentFromFriendsCount","InvestmentFromFriendsAmount","Investors"
"0DF535815829610812D7705","813784","2013-06-18 15:19:26.643000000","","36","Chargedoff","2014-01-01 00:00:00",".325380",".285900",".275900",".251200",".137500",".113700","2","E","2.000000","19","KS","Skilled Labor","Employed","72","False","False","","2013-06-18 15:19:13","660","679","2000-10-26 00:00:00","8","8","15","6","162.000000","1","2.000000","0",".000000","0","1","0","3208.000000",".530000","2408.000000","14.000000","1.000000","2.000000",".260000","$50,000-74,999","True","4750.000000","134B3686263955602D5ECB3","","","","","","","","","190","6","8","94640","4000","2013-07-01 00:00:00","Q3 2013","61F03581038012348DB3750","166.730000","166.730000","69.600000","97.130000","-3.400000",".000000","3930.400000","3930.400000",".000000","1.000000","0","0",".000000","42"
"0DFD336490760860963B515","24177","2006-07-11 20:48:47.660000000","E","36","Completed","2007-08-10 00:00:00",".258610",".250000",".245000","","","","","","","0","MO","Executive","Not available","","True","True","3D4D3366260257624AB272D","2006-07-11 20:19:32.157000000","540","559","1988-08-10 00:00:00","","","27","4","164.000000","0","28.000000","3","","5","2","","","","","","","",".130000","Not displayed","True","8583.333333","A7AC33650456321694DD117","","","","","","","","","0","","92","2028","2200","2006-07-21 00:00:00","Q3 2006","42733365337281916222226","87.470000","2711.610000","2200.000000","511.610000","-10.230000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","38"
"0DFD35069860903300C7973","494156","2011-02-17 05:52:07.960000000","","36","Completed","2012-02-03 00:00:00",".131090",".109900",".099900",".098300",".049500",".048800","5","B","8.000000","6","VA","Analyst","Full-time","21","True","False","","2011-02-17 05:52:03","760","779","2000-10-03 00:00:00","15","15","36","6","210.000000","2","5.000000","0",".000000","0","0","0","7168.000000",".480000","7682.000000","28.000000","1.000000",".000000",".180000","$75,000-99,999","True","6466.666667","73133611746418789CAEC30","1","6","6","0","0","7500.000000","6406.250000","-12","0","","37","47313","5600","2011-02-24 00:00:00","Q1 2011","A462348861855137328A095","183.310000","6106.150000","5600.000000","506.150000","-46.070000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","114"
"0DFE3425061927556BB8A75","359657","2008-06-29 23:23:40.157000000","A","36","Chargedoff","2009-04-09 00:00:00",".184540",".170000",".160000","","","","","","","3","CA","Realtor","Full-time","68","True","False","","2008-06-29 23:13:04.860000000","720","739","1995-11-29 00:00:00","14","14","26","9","962.000000","4","11.000000","0",".000000","0","0","0","33572.000000",".730000","9355.000000","24.000000","1.000000","1.000000","","$0","False",".000000","B8483424568930207C77772","1","6","6","0","0","7750.000000","6725.840000","0","1918","9","68","33852","4800","2008-07-08 00:00:00","Q3 2008","D77734052911579724BCDD5","171.130000","684.520000","418.380000","266.140000","-15.660000",".000000","4381.620000","4381.620000",".000000","1.000000","0","0",".000000","115"
"0E193575764412056DAE671","755080","2013-04-16 17:23:44.230000000","","36","Current","",".242460",".204900",".194900",".180800",".082400",".098400","4","C","5.000000","1","NY","Skilled Labor","Employed","173","False","False","","2013-04-01 08:06:01","740","759","1998-06-16 00:00:00","9","6","28","5","231.000000","1","2.000000","0",".000000","0","0","0","9404.000000",".450000","11346.000000","27.000000",".960000",".000000",".230000","$75,000-99,999","True","7500.000000","70A636803286143275CDABE","","","","","","","","","0","","11","88332","22500","2013-04-18 00:00:00","Q2 2013","16EA35695252883231A0917","841.810000","8418.100000","4923.680000","3494.420000","-170.550000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"10503600874171217579DB4","1144712","2014-01-17 18:46:27.597000000","","36","Current","",".277760",".239400",".229400",".209610",".117500",".092110","3","D","4.000000","1","UT","Other","Employed","55","False","False","","2014-01-17 18:46:29","640","659","1999-07-26 00:00:00","5","4","10","4","170.000000","0","2.000000","1","7342.000000","15","0","0","5538.000000",".970000","128.000000","9.000000",".660000","1.000000",".310000","$1-24,999","True","1061.500000","856E37036439790886FF87C","","","","","","","","","0","","2","128164","4000","2014-01-22 00:00:00","Q1 2014","EC843704353572273D1DC0B","156.810000","156.810000","75.480000","81.330000","-3.400000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","25"
"105B35621274435224BDC69","671421","2012-11-15 15:28:17.097000000","","60","Current","",".122160",".100000",".090000",".088600",".012400",".076200","7","AA","10.000000","1","DC","Professional","Employed","51","False","False","","2012-11-15 15:28:14","780","799","1999-12-08 00:00:00","8","7","14","5","236.000000","0","3.000000","0",".000000","0","0","0","22554.000000",".590000","15145.000000","14.000000","1.000000","1.000000",".100000","$100,000+","True","10000.000000","1795366928190951222A81A","","","","","","","","","0","","15","78856","25000","2012-12-04 00:00:00","Q4 2012","45843506715839098E74608","531.180000","7967.700000","5142.710000","2824.990000","-282.500000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","335"
"10623584773904550935540","843206","2013-07-18 05:09:06.357000000","","36","Past Due (16-30 days)","",".332860",".293200",".283200",".257500",".142500",".115000","2","E","2.000000","7","NY","Other","Employed","47","False","False","","2013-07-18 05:08:59","600","619","2008-12-05 00:00:00","9","9","9","8","229.000000","1","5.000000","0",".000000","0","0","0","3726.000000",".760000","535.000000","9.000000",".880000","1.000000",".120000","$50,000-74,999","True","4166.666667","F0B13687249606394E0D30C","1","9","6","3","0","3000.000000","2428.260000","-71","19","","8","95823","4000","2013-07-19 00:00:00","Q3 2013","2FFD35596994704013018EA","168.320000","1006.706800","445.200000","561.506800","-19.270000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"1066354838733351352FBF8","596575","2012-06-05 14:27:23.647000000","","36","Chargedoff","2012-12-08 00:00:00",".335530",".295800",".285800",".272700",".147000",".125700","2","E","6.000000","7","GA","Accountant/CPA","Employed","117","False","False","","2012-06-05 14:27:19","660","679","2001-04-28 00:00:00","11","9","23","8","138.000000","3","3.000000","0",".000000","3","0","0","2138.000000",".050000","33982.000000","20.000000",".600000","1.000000",".350000","$25,000-49,999","True","3250.000000","D4953652835792212EE1E56","","","","","","","","","579","6","21","67600","4000","2012-06-08 00:00:00","Q2 2012","8DD835486728621644D77EC","168.890000","168.890000","71.640000","97.250000","-3.290000",".000000","3928.360000","3928.360000",".000000","1.000000","0","0",".000000","11"
"106735874092648468C4A6E","884488","2013-08-30 05:35:28.283000000","","60","Current","",".222830",".198400",".188400",".176500",".067400",".109100","4","C","5.000000","1","MA","Flight Attendant","Employed","213","True","False","","2013-08-30 07:58:35","760","779","1981-11-15 00:00:00","11","11","22","10","908.000000","3","4.000000","0",".000000","0","0","0","41278.000000",".430000","52602.000000","21.000000","1.000000",".000000",".280000","$50,000-74,999","True","5083.333333","EAEB3691261042696BB2DAF","","","","","","","","","0","","6","100706","20000","2013-09-04 00:00:00","Q3 2013","5C0B3588039711890243BDA","528.100000","3168.598800","1249.750000","1918.848800","-85.320000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"106B3599263839928396A82","1070092","2013-12-31 11:23:00.463000000","","60","Current","",".211660",".187500",".177500",".164630",".082400",".082230","4","C","4.000000","1","MN","Other","Employed","93","True","False","","2013-12-31 11:23:02","660","679","2000-06-01 00:00:00","4","4","7","2","158.000000","0","3.000000","0",".000000","0","1","0","5008.000000",".980000","50.000000","7.000000","1.000000",".000000",".190000","$25,000-49,999","True","2916.666667","48B13702746813637453470","","","","","","","","","0","","2","124230","10000","2014-01-06 00:00:00","Q1 2014","EB743701942183192B22D11","258.030000","252.893000","98.780000","154.113000","-8.490000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"1079360150757893206802F","1142410","2014-02-04 11:03:24.883000000","","36","Current","",".227730",".190500",".180500",".167170",".084900",".082270","4","C","4.000000","1","FL","Nurse (LPN)","Employed","131","True","False","","2014-02-04 11:03:28","640","659","1990-02-26 00:00:00","8","7","50","3","91.000000","1","12.000000","0",".000000","73","2","0","3120.000000",".890000","380.000000","43.000000",".720000",".000000",".190000","$50,000-74,999","True","5416.666667","828C3705232601213C8CB74","","","","","","","","","0","","1","129999","4500","2014-02-05 00:00:00","Q1 2014","D92B370560586752604A1FF","165.070000",".000000",".000000",".000000",".000000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","20"
"107D3547498442173689AFA","594208","2012-05-30 08:40:11.343000000","","36","Completed","2014-01-23 00:00:00",".339730",".299900",".289900",".276600",".149000",".127600","2","E","3.000000","1","GA","Professional","Employed","127","True","False","","2012-05-30 08:40:09","640","659","1982-06-01 00:00:00","28","28","42","25","807.000000","1","10.000000","0",".000000","30","0","0","22591.000000",".860000","3031.000000","39.000000",".890000","2.000000",".400000","$25,000-49,999","True","3333.333333","BE783651841136823C022A6","1","10","10","0","0","4000.000000","3049.250000","-13","0","","21","67158","4000","2012-06-01 00:00:00","Q2 2012","642F349566594606209C5DA","169.780000","5581.710000","4000.000000","1581.710000","-45.970000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","35"
"10803531522293214B198DF","538785","2011-11-13 20:05:58.260000000","","36","Completed","2012-05-31 00:00:00",".356430",".319900",".309900",".291700",".165000",".126700","1","HR","3.000000","7","CO","Construction","Employed","5","True","False","","2011-11-13 20:05:53","700","719","1989-07-22 00:00:00","7","6","19","3","224.000000","3","4.000000","0",".000000","0","0","0","10173.000000",".990000","43.000000","12.000000","1.000000","2.000000",".230000","$75,000-99,999","True","6250.000000","B78D3635414383063470DE8","","","","","","","","","0","","28","56294","4000","2011-11-18 00:00:00","Q4 2011","E1243530639796312A41AD5","174.200000","4650.780000","4000.000000","650.780000","-20.340000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","48"
"0FC235484386436481EDCB7","594992","2012-06-01 03:39:02.660000000","","36","Current","",".213720",".176800",".166800",".163900",".056500",".107400","5","B","8.000000","6","MD","Construction","Employed","76","False","False","","2012-06-01 03:38:58","660","679","2000-07-31 00:00:00","4","4","11","2","50.000000","2","2.000000","0",".000000","11","0","0","262.000000",".320000","538.000000","6.000000",".660000",".000000",".080000","$75,000-99,999","True","7083.333333","039F36536503013285DD282","","","","","","","","","0","","21","67641","3500","2012-06-12 00:00:00","Q2 2012","414C35482941135335A5076","125.970000","2519.400000","1713.990000","805.410000","-45.550000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","34"
"0FC333723307531761A7001","56671","2006-11-03 09:21:43.977000000","D","36","Completed","2009-03-10 00:00:00",".191780",".184500",".174500","","","","","","","0","","Clerical","Not available","","True","True","3D4D3366260257624AB272D","2006-10-25 18:48:52.517000000","600","619","1995-07-01 00:00:00","","","25","4","52.000000","0","4.000000","5","","0","0","","","","","","","",".130000","Not displayed","True","1833.333333","D8C53374343326309856587","","","","","","","","","0","","88","4647","5000","2006-11-14 00:00:00","Q4 2006","23F43372528170912B76B95","181.890000","6183.960000","5000.000000","1183.960000","-32.970000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","146"
"0FD13502904293521146412","487757","2010-12-13 09:44:54.653000000","","36","Completed","2011-12-09 00:00:00",".358580",".322000",".312000",".155700",".142000",".155700","2","E","5.000000","1","MN","Other","Employed","25","False","False","","2010-12-13 09:44:46","700","719","2008-06-29 00:00:00","5","5","11","3","38.000000","0","2.000000","0",".000000","0","0","0","1007.000000",".290000","1193.000000","5.000000","1.000000","1.000000",".300000","$25,000-49,999","True","2250.000000","EC883605836561789BAE123","","","","","","","","","0","","39","45977","3500","2010-12-20 00:00:00","Q4 2010","0A013502216942205867375","152.830000","4479.230000","3500.000000","979.230000","-25.640000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","54"
"0FE433661215082408720F0","22591","2006-07-02 11:05:02.857000000","AA","36","Completed","2007-03-01 00:00:00",".082920",".075500",".070500","","","","","","","0","","","","","True","True","A0CB3365552651755022A2E","2006-06-19 18:30:00.450000000","820","839","1987-08-31 00:00:00","","","43","12","617.000000","3","3.000000","0","","0","0","","","","","","","",".080000","Not displayed","True","10833.333333","B5683365378813542660F21","","","","","","","","","0","","92","1808","2300","2006-07-11 00:00:00","Q3 2006","6EF33364697321660ECD980","71.600000","2401.650000","2300.000000","101.650000","-6.730000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","21"
"0FEC354965230800369FB27","597761","2012-06-08 14:51:19.073000000","","60","Chargedoff","2013-02-12 00:00:00",".274620",".248900",".238900",".233200",".089000",".144200","4","C","7.000000","18","MN","Laborer","Employed","166","True","False","","2012-06-08 14:51:15","680","699","1998-08-27 00:00:00","17","15","29","11","1043.000000","0","2.000000","0",".000000","0","0","0","26085.000000",".550000","10975.000000","26.000000",".960000","2.000000",".430000","$50,000-74,999","True","5416.666667","86723652967979538AFB00F","","","","","","","","","513","8","21","67856","7000","2012-06-13 00:00:00","Q2 2012","C14035491275088458DE9F4","205.010000","615.030000","179.720000","435.310000","-17.480000",".000000","6820.280000","6820.280000",".000000","1.000000","0","0",".000000","152"
"0FEE354060248231998406E","563980","2012-02-29 11:20:32.767000000","","36","Current","",".357970",".317700",".307700",".289600",".165000",".124600","1","HR","3.000000","7","MO","Military Officer","Employed","33","True","False","","2012-02-29 11:20:27","700","719","2005-09-20 00:00:00","15","13","23","7","478.000000","1","4.000000","0",".000000","0","0","0","17878.000000",".920000","833.000000","17.000000","1.000000","3.000000",".430000","$50,000-74,999","True","5196.250000","25013645183307735D78AF0","","","","","","","","","0","","24","61584","4000","2012-03-05 00:00:00","Q1 2012","2B163539729377704DEE232","173.710000","3995.330000","2101.750000","1893.580000","-59.580000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","6"
"0FFC3601335963354A35791","1166429","2014-01-26 22:21:42.310000000","","36","Current","",".126910",".099000",".089000",".086190",".027400",".058790","6","A","8.000000","1","TX","Analyst","Employed","48","True","False","","2014-01-26 22:21:44","680","699","2003-09-06 00:00:00","10","9","18","6","422.000000","0","2.000000","0",".000000","1","1","0","15615.000000",".610000","8667.000000","18.000000",".880000","3.000000",".130000","$100,000+","True","14833.333333","074937059707627129C6652","","","","","","","","","0","","1","130355","20000","2014-02-05 00:00:00","Q1 2014","DD493703550634537F5395C","644.410000","644.410000","492.520000","151.890000","-15.340000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"1002355507716089687F6D9","621790","2012-08-07 14:29:51.537000000","","60","Current","",".237180",".212400",".202400",".198800",".059900",".138900","5","B","8.000000","1","FL","Clerical","Employed","42","False","False","","2012-08-07 14:29:46","720","739","2006-01-03 00:00:00","12","12","15","10","294.000000","0","2.000000","0",".000000","0","0","0","9760.000000",".290000","23290.000000","14.000000","1.000000","1.000000",".560000","$25,000-49,999","True","2583.333333","E8BF3658547994444E01281","","","","","","","","","0","","19","72368","15000","2012-08-15 00:00:00","Q3 2012","490F3553489414505D4BB5D","407.830000","7840.940000","3637.860000","4203.080000","-197.900000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","213"
"1008356191184551964B1C4","660557","2012-10-26 11:59:35.153000000","","36","Current","",".231210",".193900",".183900",".171400",".074900",".096500","4","C","6.000000","7","GA","Sales - Retail","Employed","30","False","False","","2012-10-26 11:59:33","640","659","2000-09-25 00:00:00","2","2","6","2","2.000000","1","4.000000","0",".000000","0","0","0",".000000",".000000",".000000","6.000000",".830000",".000000",".050000","$1-24,999","True","1500.000000","6E8636649459659581817FD","1","32","32","0","0","2000.000000",".000000","-22","0","","16","77573","2000","2012-11-07 00:00:00","Q4 2012","BC113427399739339989A4F","73.710000","1105.650000","696.110000","409.540000","-21.120000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","38"
"0F653600910253363BBD659","1164962","2014-01-26 10:13:04.513000000","","36","Current","",".171510",".135500",".125500",".119320",".047400",".071920","5","B","9.000000","1","VA","Computer Programmer","Employed","189","True","False","","2014-01-26 10:13:07","640","659","1996-02-22 00:00:00","7","5","28","2","279.000000","0",".000000","2",".000000","10","0","0","9058.000000",".900000","942.000000","19.000000",".680000",".000000",".200000","$50,000-74,999","True","6000.000000","3AFC370360000314995EA05","1","35","35","0","0","2500.000000",".000000","","0","","2","128514","4000","2014-01-28 00:00:00","Q1 2014","80033500412631566149889","135.840000","134.355100","89.810000","44.545100","-3.400000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
